6.2591 	INFO 	---START PARAMETERS---
6.2591 	INFO 	filename: LetterOrderTask_d5-subCEL-sess6-Dec_14_1538
6.2591 	INFO 	subject: CEL
6.2591 	INFO 	session: 6
6.2592 	INFO 	date: Dec_14_1538
6.2592 	INFO 	catchProb: 0.0
6.2592 	INFO 	cueDur: 1.0
6.2592 	INFO 	cues: ['REMEMBER', 'ALPHABETIZE']
6.2592 	INFO 	fixCrossPos: [0, 0]
6.2592 	INFO 	fixCrossSize: 50
6.2592 	INFO 	fullScreen: True
6.2592 	INFO 	letters: ABCDEFGHIJKLMNOPQRSTUVWXYZ
6.2592 	INFO 	maxDelayDur: 9.0
6.2592 	INFO 	maxISI: 16.0
6.2592 	INFO 	minDelayDur: 9.0
6.2592 	INFO 	minISI: 16.0
6.2592 	INFO 	nLetters: 5
6.2592 	INFO 	pauseDur: 1.5
6.2592 	INFO 	promptDir: Prompts/
6.2592 	INFO 	promptFile: LetterOrderPrompts_5button.txt
6.2592 	INFO 	rememberProb: 0.0
6.2592 	INFO 	respKeys: ['1', '2', '3', '4', '6']
6.2592 	INFO 	screenColor: (128, 128, 128)
6.2592 	INFO 	screenToShow: 0
6.2593 	INFO 	sessionDur: 656.0
6.2593 	INFO 	skipPrompts: True
6.2593 	INFO 	stringDur: 2.5
6.2593 	INFO 	tCoolDown: 8.0
6.2593 	INFO 	tStartup: 8.0
6.2593 	INFO 	testDur: 2.0
6.2593 	INFO 	triggerKey: 5
6.2593 	INFO 	---END PARAMETERS---
6.3206 	WARNING 	Movie2 stim could not be imported and won't be available
6.8534 	INFO 	Loaded monitor calibration from ['2015_12_02 12:18']
7.3192 	EXP 	Created win = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 128.,  128.,  128.]), colorSpace='rgb255', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0x13226f30>, name='win', pos=[0, 0], screen=0, size=array([1024,  768]), stereo=False, units='deg', useFBO=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.3214 	EXP 	Created fixCross = ShapeStim(autoDraw=False, autoLog=True, closeShape=False, contrast=1.0, depth=0, fillColor=None, fillColorSpace='rgb', fillRGB=None, interpolate=True, lineColor='#000000', lineColorSpace='hex', lineRGB=array([0, 0, 0]), lineWidth=3.0, name='fixCross', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units='pix', vertices=ndarray(...), win=Window(...))
7.3657 	EXP 	Created topMsg = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='topMsg', opacity=1.0, ori=0.0, pos=array([ 0. ,  0.5]), rgb=array([0, 0, 0]), text=u'aaa', units='norm', win=Window(...), wrapWidth=1.5)
7.3690 	EXP 	Created bottomMsg = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='bottomMsg', opacity=1.0, ori=0.0, pos=array([ 0. , -0.5]), rgb=array([0, 0, 0]), text=u'bbb', units='norm', win=Window(...), wrapWidth=1.5)
7.3714 	EXP 	Created mainText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='mainText', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([0, 0, 0]), text=u'bbb', units='norm', win=Window(...), wrapWidth=3.5)
7.4107 	EXP 	topMsg: text = 'Waiting for scanner to start...'
7.4107 	EXP 	bottomMsg: text = "(Press '5' to override.)"
7.4107 	EXP 	Display WaitingForScanner
33.8139 	DATA 	Keypress: 5
33.8369 	EXP 	Display fixation
33.8374 	EXP 	---START EXPERIMENT---
33.8384 	EXP 	trial: iTrial = 1, isRemember = 1, delayDur = 9.0, ISI = 16.0, startString = BMKZE, testLetter = B, testLoc = 1, isCatchTrial = 0
35.8046 	DATA 	Keypress: 5
37.8046 	DATA 	Keypress: 5
39.8044 	DATA 	Keypress: 5
41.8045 	DATA 	Keypress: 5
41.8258 	EXP 	mainText: text = 'BMKZE'
41.8258 	EXP 	Display string (BMKZE)
43.8044 	DATA 	Keypress: 5
44.3256 	EXP 	Display fixation (pause)
45.8044 	DATA 	Keypress: 5
45.8255 	EXP 	mainText: text = 'REMEMBER'
45.8255 	EXP 	Display cue (REMEMBER)
46.8254 	EXP 	Display fixation (delay)
47.8043 	DATA 	Keypress: 5
