15.4061 	INFO 	---START PARAMETERS---
15.4061 	INFO 	filename: TappingWithTrTiming_Movie_d3.py-1-32-Aug_05_1647
15.4061 	INFO 	subject: 1
15.4061 	INFO 	session: 32
15.4061 	INFO 	date: Aug_05_1647
15.4061 	INFO 	blockDur_TRs: 20
15.4061 	INFO 	condition: TapFast
15.4061 	INFO 	fixCrossPos: [0, 0]
15.4061 	INFO 	fixCrossSize: 100
15.4061 	INFO 	fullScreen: True
15.4061 	INFO 	movieFolder: Images/
15.4061 	INFO 	movieSize: (800, 500)
15.4061 	INFO 	nBlocks: 12
15.4062 	INFO 	promptDir: Text/
15.4062 	INFO 	restDur_TRs: 20
15.4062 	INFO 	screenColor: (128, 128, 128)
15.4062 	INFO 	screenToShow: 0
15.4062 	INFO 	skipPrompts: False
15.4062 	INFO 	tStartup_TRs: 0
15.4062 	INFO 	textHeight: 40
15.4062 	INFO 	triggerKey: t
15.4062 	INFO 	---END PARAMETERS---
15.4925 	WARNING 	Movie2 stim could not be imported and won't be available
15.9733 	INFO 	Loaded monitor calibration from ['2015_12_02 12:18']
16.4253 	EXP 	Created win = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 128.,  128.,  128.]), colorSpace='rgb255', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0xe48bfd0>, name='win', pos=[0, 0], screen=0, size=array([1440,  900]), stereo=False, units='deg', useFBO=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
16.4267 	EXP 	Created fixCross = ShapeStim(autoDraw=False, autoLog=True, closeShape=False, contrast=1.0, depth=0, fillColor=None, fillColorSpace='rgb', fillRGB=None, interpolate=True, lineColor='#000000', lineColorSpace='hex', lineRGB=array([0, 0, 0]), lineWidth=3.0, name='fixCross', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units='pix', vertices=ndarray(...), win=Window(...))
16.4791 	EXP 	Created topMsg = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='topMsg', opacity=1.0, ori=0.0, pos=array([ 0. ,  0.5]), rgb=array([0, 0, 0]), text=u'aaa', units='norm', win=Window(...), wrapWidth=1.5)
16.4826 	EXP 	Created bottomMsg = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='bottomMsg', opacity=1.0, ori=0.0, pos=array([ 0. , -0.5]), rgb=array([0, 0, 0]), text=u'bbb', units='norm', win=Window(...), wrapWidth=1.5)
