Scenario - FingerMapping_SBS_T3_12.8mins_1A_TR4s
Logfile written - 07/06/2020 11:42:28

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

20200706	1	Picture	Instructie	500	0	1	1310066	2	0	next	other	0
20200706	12	Pulse	44	4489046	69950	1
20200706	12	Pulse	44	4505015	85919	1
20200706	12	Pulse	44	4527535	108439	1
20200706	12	Pulse	44	4543504	124408	1
20200706	12	Pulse	44	4566024	146928	1
20200706	12	Pulse	44	4581994	162898	1
20200706	12	Pulse	44	4604513	185417	1
20200706	12	Pulse	44	4620483	201387	1
20200706	12	Pulse	44	4642992	223896	1
20200706	12	Pulse	44	4658972	239876	1
20200706	12	Pulse	44	4681481	262385	1
20200706	12	Pulse	44	4697461	278365	1
20200706	12	Pulse	44	4719970	300874	1
20200706	13	Sound	R D4 tip	4735648	0	1			0		other	0
20200706	13	Pulse	44	4735950	302	1
20200706	13	Pulse	44	4758459	22811	1
20200706	13	Pulse	44	4774429	38781	1
20200706	13	Pulse	44	4796948	61300	1
20200706	13	Pulse	44	4812918	77270	1
20200706	13	Pulse	44	4835438	99790	1
20200706	13	Pulse	44	4851407	115759	1
20200706	13	Pulse	44	4873927	138279	1
20200706	13	Pulse	44	4889896	154248	1
20200706	13	Pulse	44	4912416	176768	1
20200706	13	Pulse	44	4928386	192738	1
20200706	13	Pulse	44	4950905	215257	1
20200706	13	Pulse	44	4966874	231226	1
20200706	13	Pulse	44	4989394	253746	1
20200706	13	Pulse	44	5005364	269716	1
20200706	13	Pulse	44	5027883	292235	1
20200706	14	Picture	Baseline	5040769	0	1	315923	3	0	315820	other	0
20200706	14	Pulse	44	5043853	3084	1
20200706	14	Pulse	44	5066373	25604	1
20200706	14	Pulse	44	5082342	41573	1
20200706	14	Pulse	44	5104861	64092	1
20200706	14	Pulse	44	5120831	80062	1
20200706	14	Pulse	44	5143340	102571	1
20200706	14	Pulse	44	5159320	118551	1
20200706	14	Pulse	44	5181829	141060	1
20200706	14	Pulse	44	5197809	157040	1
20200706	14	Pulse	44	5220319	179550	1
20200706	14	Pulse	44	5236298	195529	1
20200706	14	Pulse	44	5258808	218039	1
20200706	14	Pulse	44	5274777	234008	1
20200706	14	Pulse	44	5297297	256528	1
20200706	14	Pulse	44	5313266	272497	1
20200706	14	Pulse	44	5335786	295017	1
20200706	14	Pulse	44	5351755	310986	1
20200706	15	Sound	R D3 tip	5357348	0	1			0		other	0
20200706	15	Pulse	44	5374275	16927	1
20200706	15	Pulse	44	5390245	32897	1
