0.2875 	WARNING 	Movie2 stim could not be imported and won't be available
1560.8373 	DATA 	Keypress: t
1563.1006 	DATA 	Keypress: t
1565.3870 	DATA 	Keypress: t
1567.6446 	DATA 	Keypress: t
1569.9369 	DATA 	Keypress: t
1572.1884 	DATA 	Keypress: t
1574.4869 	DATA 	Keypress: t
1576.7367 	DATA 	Keypress: t
1579.0367 	DATA 	Keypress: t
1581.2864 	DATA 	Keypress: t
1583.5480 	DATA 	Keypress: t
1585.8364 	DATA 	Keypress: t
1588.0919 	DATA 	Keypress: t
1590.3863 	DATA 	Keypress: t
1592.6361 	DATA 	Keypress: t
1594.9361 	DATA 	Keypress: t
1597.1859 	DATA 	Keypress: t
1599.4514 	DATA 	Keypress: t
1601.7357 	DATA 	Keypress: t
1603.9953 	DATA 	Keypress: t
1606.2856 	DATA 	Keypress: t
1608.5391 	DATA 	Keypress: t
1610.8356 	DATA 	Keypress: t
1613.0855 	DATA 	Keypress: t
1615.3854 	DATA 	Keypress: t
1617.6351 	DATA 	Keypress: t
1619.8986 	DATA 	Keypress: t
1622.1850 	DATA 	Keypress: t
1624.4425 	DATA 	Keypress: t
1626.7350 	DATA 	Keypress: t
1628.9864 	DATA 	Keypress: t
1631.2847 	DATA 	Keypress: t
1633.5346 	DATA 	Keypress: t
1635.8347 	DATA 	Keypress: t
1637.5794 	DATA 	Mouse: Left button down, pos=(528,279)
1637.8290 	DATA 	Mouse: Left button up, pos=(528,279)
1638.0845 	DATA 	Keypress: t
1639.4691 	DATA 	Mouse: Left button down, pos=(528,278)
1639.4848 	DATA 	Mouse: Left button up, pos=(528,278)
1640.3470 	DATA 	Keypress: t
1642.6343 	DATA 	Keypress: t
1644.8909 	DATA 	Keypress: t
1647.1843 	DATA 	Keypress: t
1649.4347 	DATA 	Keypress: t
1651.7341 	DATA 	Keypress: t
1653.9839 	DATA 	Keypress: t
1656.2839 	DATA 	Keypress: t
1658.5337 	DATA 	Keypress: t
1660.7941 	DATA 	Keypress: t
1663.0836 	DATA 	Keypress: t
1665.3381 	DATA 	Keypress: t
