0.3411 	WARNING 	Movie2 stim could not be imported and won't be available
538.4564 	DATA 	Keypress: t
540.7284 	DATA 	Keypress: t
543.0003 	DATA 	Keypress: t
545.2721 	DATA 	Keypress: t
547.5441 	DATA 	Keypress: t
549.8160 	DATA 	Keypress: t
552.0881 	DATA 	Keypress: t
554.3600 	DATA 	Keypress: t
556.6318 	DATA 	Keypress: t
558.9039 	DATA 	Keypress: t
561.1758 	DATA 	Keypress: t
563.4477 	DATA 	Keypress: t
565.7197 	DATA 	Keypress: t
567.9916 	DATA 	Keypress: t
570.2635 	DATA 	Keypress: t
572.5355 	DATA 	Keypress: t
574.8074 	DATA 	Keypress: t
577.0793 	DATA 	Keypress: t
579.3512 	DATA 	Keypress: t
581.6233 	DATA 	Keypress: t
583.8954 	DATA 	Keypress: t
586.1671 	DATA 	Keypress: t
588.4391 	DATA 	Keypress: t
590.7110 	DATA 	Keypress: t
592.9829 	DATA 	Keypress: t
595.2549 	DATA 	Keypress: t
597.5269 	DATA 	Keypress: t
599.7987 	DATA 	Keypress: t
602.0707 	DATA 	Keypress: t
604.3426 	DATA 	Keypress: t
606.6146 	DATA 	Keypress: t
608.8865 	DATA 	Keypress: t
611.1585 	DATA 	Keypress: t
613.4304 	DATA 	Keypress: t
615.7033 	DATA 	Keypress: t
617.9753 	DATA 	Keypress: t
620.2473 	DATA 	Keypress: t
622.5191 	DATA 	Keypress: t
624.7910 	DATA 	Keypress: t
627.0630 	DATA 	Keypress: t
629.3350 	DATA 	Keypress: t
631.6069 	DATA 	Keypress: t
633.8789 	DATA 	Keypress: t
636.1508 	DATA 	Keypress: t
638.4227 	DATA 	Keypress: t
640.6947 	DATA 	Keypress: t
642.9666 	DATA 	Keypress: t
645.2386 	DATA 	Keypress: t
647.5105 	DATA 	Keypress: t
649.7825 	DATA 	Keypress: t
652.0543 	DATA 	Keypress: t
654.3263 	DATA 	Keypress: t
656.5983 	DATA 	Keypress: t
658.8701 	DATA 	Keypress: t
661.1421 	DATA 	Keypress: t
663.4141 	DATA 	Keypress: t
665.6860 	DATA 	Keypress: t
667.9579 	DATA 	Keypress: t
670.2299 	DATA 	Keypress: t
672.5019 	DATA 	Keypress: t
674.7737 	DATA 	Keypress: t
677.0457 	DATA 	Keypress: t
679.3176 	DATA 	Keypress: t
681.5896 	DATA 	Keypress: t
683.8615 	DATA 	Keypress: t
686.1334 	DATA 	Keypress: t
688.4054 	DATA 	Keypress: t
690.6774 	DATA 	Keypress: t
692.9493 	DATA 	Keypress: t
695.2222 	DATA 	Keypress: t
697.4942 	DATA 	Keypress: t
699.7661 	DATA 	Keypress: t
702.0381 	DATA 	Keypress: t
704.3100 	DATA 	Keypress: t
706.5819 	DATA 	Keypress: t
708.8539 	DATA 	Keypress: t
711.1258 	DATA 	Keypress: t
713.3978 	DATA 	Keypress: t
715.6697 	DATA 	Keypress: t
717.9416 	DATA 	Keypress: t
720.2135 	DATA 	Keypress: t
722.4855 	DATA 	Keypress: t
724.7575 	DATA 	Keypress: t
727.0294 	DATA 	Keypress: t
729.3013 	DATA 	Keypress: t
731.5733 	DATA 	Keypress: t
733.8451 	DATA 	Keypress: t
736.1172 	DATA 	Keypress: t
738.3891 	DATA 	Keypress: t
740.6611 	DATA 	Keypress: t
742.9329 	DATA 	Keypress: t
745.2049 	DATA 	Keypress: t
747.4767 	DATA 	Keypress: t
749.7488 	DATA 	Keypress: t
752.0207 	DATA 	Keypress: t
754.2927 	DATA 	Keypress: t
756.5646 	DATA 	Keypress: t
758.8365 	DATA 	Keypress: t
