12.0265 	INFO 	---START PARAMETERS---
12.0265 	INFO 	filename: TappingWithTrTiming_Movie_d3.py-1-3-Jun_20_1555
12.0265 	INFO 	subject: 1
12.0265 	INFO 	session: 3
12.0265 	INFO 	date: Jun_20_1555
12.0265 	INFO 	blockDur_TRs: 10
12.0265 	INFO 	condition: TapLeft
12.0266 	INFO 	fixCrossPos: [0, 0]
12.0266 	INFO 	fixCrossSize: 100
12.0266 	INFO 	fullScreen: True
12.0266 	INFO 	movieFolder: Images/
12.0266 	INFO 	movieSize: (800, 500)
12.0266 	INFO 	nBlocks: 48
12.0266 	INFO 	promptDir: Text/
12.0266 	INFO 	restDur_TRs: 10
12.0266 	INFO 	screenColor: (128, 128, 128)
12.0266 	INFO 	screenToShow: 0
12.0266 	INFO 	skipPrompts: False
12.0266 	INFO 	tStartup_TRs: 0
12.0266 	INFO 	textHeight: 40
12.0266 	INFO 	triggerKey: t
12.0266 	INFO 	---END PARAMETERS---
12.0812 	WARNING 	Movie2 stim could not be imported and won't be available
12.4468 	INFO 	Loaded monitor calibration from ['2019_02_04 16:32']
12.8786 	EXP 	Created win = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 128.,  128.,  128.]), colorSpace='rgb255', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0x124a8e40>, name='win', pos=[0, 0], screen=0, size=array([1280,  800]), stereo=False, units='deg', useFBO=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.8803 	EXP 	Created fixCross = ShapeStim(autoDraw=False, autoLog=True, closeShape=False, contrast=1.0, depth=0, fillColor=None, fillColorSpace='rgb', fillRGB=None, interpolate=True, lineColor='#000000', lineColorSpace='hex', lineRGB=array([0, 0, 0]), lineWidth=3.0, name='fixCross', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units='pix', vertices=ndarray(...), win=Window(...))
12.9270 	EXP 	Created topMsg = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='topMsg', opacity=1.0, ori=0.0, pos=array([ 0. ,  0.5]), rgb=array([0, 0, 0]), text=u'aaa', units='norm', win=Window(...), wrapWidth=1.5)
12.9305 	EXP 	Created bottomMsg = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='bottomMsg', opacity=1.0, ori=0.0, pos=array([ 0. , -0.5]), rgb=array([0, 0, 0]), text=u'bbb', units='norm', win=Window(...), wrapWidth=1.5)
12.9575 	EXP 	Created Movie Frame 0 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='Images/left_0.png', interpolate=False, mask=None, maskParams=None, name='Movie Frame 0', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 800.,  500.]), texRes=128, units='pix', win=Window(...))
12.9784 	EXP 	Created Movie Frame 1 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='Images/left_1.png', interpolate=False, mask=None, maskParams=None, name='Movie Frame 1', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 800.,  500.]), texRes=128, units='pix', win=Window(...))
12.9993 	EXP 	Created Movie Frame 2 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='Images/left_2.png', interpolate=False, mask=None, maskParams=None, name='Movie Frame 2', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 800.,  500.]), texRes=128, units='pix', win=Window(...))
13.0201 	EXP 	Created Movie Frame 3 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='Images/left_3.png', interpolate=False, mask=None, maskParams=None, name='Movie Frame 3', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 800.,  500.]), texRes=128, units='pix', win=Window(...))
13.0409 	EXP 	Created Movie Frame 4 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='Images/left_4.png', interpolate=False, mask=None, maskParams=None, name='Movie Frame 4', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 800.,  500.]), texRes=128, units='pix', win=Window(...))
13.0615 	EXP 	Created Movie Frame 5 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='Images/left_5.png', interpolate=False, mask=None, maskParams=None, name='Movie Frame 5', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 800.,  500.]), texRes=128, units='pix', win=Window(...))
13.0819 	EXP 	Created Movie Frame 6 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='Images/left_6.png', interpolate=False, mask=None, maskParams=None, name='Movie Frame 6', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 800.,  500.]), texRes=128, units='pix', win=Window(...))
