1.0019 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
6.2114 	INFO 	---START PARAMETERS---
6.2115 	INFO 	filename: TappingWithTrTiming_Movie_d3.py-1tt-68-Mar_11_1305
6.2116 	INFO 	subject: 1tt
6.2116 	INFO 	session: 68
6.2116 	INFO 	date: Mar_11_1305
6.2116 	INFO 	blockDur_TRs: 2
6.2116 	INFO 	condition: vis
6.2116 	INFO 	fixCrossPos: [0, 0]
6.2117 	INFO 	fixCrossSize: 100
6.2117 	INFO 	fullScreen: True
6.2117 	INFO 	movieFolder: Images/
6.2117 	INFO 	movieSize: (1600, 1000)
6.2117 	INFO 	nBlocks: 68
6.2117 	INFO 	promptDir: Text/
6.2117 	INFO 	restDur_TRs: 2
6.2117 	INFO 	screenColor: (128, 128, 128)
6.2117 	INFO 	screenToShow: 0
6.2117 	INFO 	skipPrompts: False
6.2117 	INFO 	tStartup_TRs: 0
6.2118 	INFO 	textHeight: 40
6.2118 	INFO 	triggerKey: t
6.2118 	INFO 	---END PARAMETERS---
7.2864 	INFO 	Loaded monitor calibration from ['2022_03_25 08:03']
9.2643 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

9.2653 	EXP 	Created win = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([128, 128, 128]), colorSpace='rgb255', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7faf4c45b250>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fafb266e9a0>, multiSample=False, name='win', numSamples=2, pos=[480.0, 270.0], screen=0, size=array([3840, 2160]), stencilBits=0, stereo=False, units='deg', useFBO=False, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.2657 	EXP 	win: mouseVisible = True
9.2737 	EXP 	Created fixCross = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=3.0, name='fixCross', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
