1.0564 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
6.0065 	INFO 	---START PARAMETERS---
6.0066 	INFO 	filename: TappingWithTrTiming_Movie_d3.py-1tt============ =====-383-Apr_29_1720
6.0066 	INFO 	subject: 1tt============ =====
6.0066 	INFO 	session: 383
6.0066 	INFO 	date: Apr_29_1720
6.0066 	INFO 	block2Dur_TRs: 0
6.0066 	INFO 	blockDur_TRs: 30
6.0066 	INFO 	condition: vis
6.0066 	INFO 	fixCrossPos: [0, 0]
6.0066 	INFO 	fixCrossSize: 100
6.0066 	INFO 	fullScreen: True
6.0066 	INFO 	movieFolder: images/
6.0066 	INFO 	movieFolder2: images/
6.0066 	INFO 	movieSize: (1600, 1000)
6.0066 	INFO 	nBlocks: 68
6.0066 	INFO 	promptDir: Text/
6.0066 	INFO 	restDur_TRs: 30
6.0066 	INFO 	screenColor: (119, 119, 119)
6.0066 	INFO 	screenToShow: 1
6.0066 	INFO 	skipPrompts: False
6.0066 	INFO 	tStartup_TRs: 0
6.0066 	INFO 	textHeight: 40
6.0066 	INFO 	triggerKey: equal
6.0067 	INFO 	---END PARAMETERS---
6.8289 	INFO 	Loaded monitor calibration from ['2022_03_25 08:03']
7.9303 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

7.9309 	EXP 	Created win = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([119, 119, 119]), colorSpace='rgb255', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fab4a5ae790>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fab08db6d30>, multiSample=False, name='win', numSamples=2, pos=[0.0, 0.0], screen=1, size=array([1920, 1080]), stencilBits=0, stereo=False, units='deg', useFBO=False, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.9311 	EXP 	win: mouseVisible = True
