5.7539 	INFO 	---START PARAMETERS---
5.7540 	INFO 	filename: TappingWithTrTiming_Movie_d3.py-tt1-64-Sep_08_1346
5.7540 	INFO 	subject: tt1
5.7540 	INFO 	session: 64
5.7540 	INFO 	date: Sep_08_1346
5.7540 	INFO 	blockDur_TRs: 8
5.7540 	INFO 	condition: vis
5.7540 	INFO 	fixCrossPos: [0, 0]
5.7540 	INFO 	fixCrossSize: 100
5.7540 	INFO 	fullScreen: True
5.7540 	INFO 	movieFolder: Images/
5.7540 	INFO 	movieSize: (1600, 1000)
5.7540 	INFO 	nBlocks: 48
5.7540 	INFO 	promptDir: Text/
5.7540 	INFO 	restDur_TRs: 8
5.7540 	INFO 	screenColor: (128, 128, 128)
5.7540 	INFO 	screenToShow: 0
5.7540 	INFO 	skipPrompts: False
5.7540 	INFO 	tStartup_TRs: 0
5.7540 	INFO 	textHeight: 40
5.7540 	INFO 	triggerKey: t
5.7540 	INFO 	---END PARAMETERS---
5.8035 	WARNING 	Movie2 stim could not be imported and won't be available
6.1703 	INFO 	Loaded monitor calibration from ['2019_02_04 16:32']
7.0369 	EXP 	Created win = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 128.,  128.,  128.]), colorSpace='rgb255', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0x1240a8a0>, name='win', pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units='deg', useFBO=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.0387 	EXP 	Created fixCross = ShapeStim(autoDraw=False, autoLog=True, closeShape=False, contrast=1.0, depth=0, fillColor=None, fillColorSpace='rgb', fillRGB=None, interpolate=True, lineColor='#000000', lineColorSpace='hex', lineRGB=array([0, 0, 0]), lineWidth=3.0, name='fixCross', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units='pix', vertices=ndarray(...), win=Window(...))
7.0771 	EXP 	Created topMsg = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='topMsg', opacity=1.0, ori=0.0, pos=array([ 0. ,  0.5]), rgb=array([0, 0, 0]), text=u'aaa', units='norm', win=Window(...), wrapWidth=1.5)
7.0802 	EXP 	Created bottomMsg = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='bottomMsg', opacity=1.0, ori=0.0, pos=array([ 0. , -0.5]), rgb=array([0, 0, 0]), text=u'bbb', units='norm', win=Window(...), wrapWidth=1.5)
7.0903 	EXP 	Created Movie Frame 0 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='Images/visual_0.png', interpolate=False, mask=None, maskParams=None, name='Movie Frame 0', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1600.,  1000.]), texRes=128, units='pix', win=Window(...))
7.0978 	EXP 	Created Movie Frame 1 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='Images/visual_1.png', interpolate=False, mask=None, maskParams=None, name='Movie Frame 1', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1600.,  1000.]), texRes=128, units='pix', win=Window(...))
7.1080 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#000000', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=40, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([   0.,  580.]), rgb=array([0, 0, 0]), text=u'look at the center', units='pix', win=Window(...), wrapWidth=1600)
7.1512 	EXP 	topMsg: text = 'You will see a flickering checkerboard. When it is on the screen, try to fixate the center of the checkerboard. When the fixation cross appears, relax and stare at the cross.'
7.1512 	EXP 	bottomMsg: text = 'The experiment will begin shortly'
7.1512 	EXP 	Display Instructions1
7.4859 	DATA 	Keypress: t
7.5019 	EXP 	topMsg: text = "Please don't move..."
7.5019 	EXP 	bottomMsg: text = ''
7.5019 	EXP 	PleaseDontMove
48.4493 	DATA 	Keypress: lshift
48.4495 	DATA 	Keypress: t
48.4645 	EXP 	Display Fixation
48.4648 	EXP 	---START EXPERIMENT---
48.4734 	EXP 	Display Fixation
50.0749 	DATA 	Keypress: lshift
50.0750 	DATA 	Keypress: t
56.2950 	DATA 	Keypress: lshift
56.2952 	DATA 	Keypress: t
57.9212 	DATA 	Keypress: lshift
57.9214 	DATA 	Keypress: t
64.1403 	DATA 	Keypress: lshift
64.1404 	DATA 	Keypress: t
65.7671 	DATA 	Keypress: lshift
65.7672 	DATA 	Keypress: t
71.9862 	DATA 	Keypress: lshift
71.9863 	DATA 	Keypress: t
73.6130 	DATA 	Keypress: lshift
73.6132 	DATA 	Keypress: t
79.8321 	DATA 	Keypress: lshift
79.8323 	DATA 	Keypress: t
79.9705 	EXP 	Display Frame 1
80.0869 	EXP 	Display Frame 0
80.2204 	EXP 	Display Frame 1
80.3410 	EXP 	Display Frame 0
80.4704 	EXP 	Display Frame 1
80.5912 	EXP 	Display Frame 0
80.7203 	EXP 	Display Frame 1
80.8414 	EXP 	Display Frame 0
80.9707 	EXP 	Display Frame 1
81.0913 	EXP 	Display Frame 0
81.2204 	EXP 	Display Frame 1
81.3411 	EXP 	Display Frame 0
81.4591 	DATA 	Keypress: lshift
81.4592 	DATA 	Keypress: t
81.4727 	EXP 	Display Frame 1
81.5912 	EXP 	Display Frame 0
81.7203 	EXP 	Display Frame 1
81.8412 	EXP 	Display Frame 0
81.9702 	EXP 	Display Frame 1
82.0911 	EXP 	Display Frame 0
82.2202 	EXP 	Display Frame 1
82.3411 	EXP 	Display Frame 0
82.4702 	EXP 	Display Frame 1
82.5913 	EXP 	Display Frame 0
82.7202 	EXP 	Display Frame 1
82.8411 	EXP 	Display Frame 0
82.9702 	EXP 	Display Frame 1
83.0911 	EXP 	Display Frame 0
83.2201 	EXP 	Display Frame 1
83.3415 	EXP 	Display Frame 0
83.4700 	EXP 	Display Frame 1
83.5911 	EXP 	Display Frame 0
83.7200 	EXP 	Display Frame 1
83.8415 	EXP 	Display Frame 0
83.9699 	EXP 	Display Frame 1
84.0909 	EXP 	Display Frame 0
84.2203 	EXP 	Display Frame 1
84.3410 	EXP 	Display Frame 0
84.4703 	EXP 	Display Frame 1
84.5909 	EXP 	Display Frame 0
84.7199 	EXP 	Display Frame 1
84.8409 	EXP 	Display Frame 0
84.9702 	EXP 	Display Frame 1
85.0910 	EXP 	Display Frame 0
85.2200 	EXP 	Display Frame 1
85.3371 	EXP 	Display Frame 0
85.4703 	EXP 	Display Frame 1
85.5904 	EXP 	Display Frame 0
85.7200 	EXP 	Display Frame 1
85.8403 	EXP 	Display Frame 0
85.9702 	EXP 	Display Frame 1
86.0904 	EXP 	Display Frame 0
86.2202 	EXP 	Display Frame 1
86.3409 	EXP 	Display Frame 0
86.4733 	EXP 	Display Frame 1
86.5903 	EXP 	Display Frame 0
86.7200 	EXP 	Display Frame 1
86.8402 	EXP 	Display Frame 0
86.9702 	EXP 	Display Frame 1
87.0902 	EXP 	Display Frame 0
87.2197 	EXP 	Display Frame 1
87.3403 	EXP 	Display Frame 0
87.4700 	EXP 	Display Frame 1
87.5904 	EXP 	Display Frame 0
87.7088 	DATA 	Keypress: lshift
87.7090 	DATA 	Keypress: t
87.7197 	EXP 	Display Frame 1
87.8402 	EXP 	Display Frame 0
87.9696 	EXP 	Display Frame 1
88.0903 	EXP 	Display Frame 0
88.2189 	EXP 	Display Frame 1
88.3402 	EXP 	Display Frame 0
88.4697 	EXP 	Display Frame 1
88.5902 	EXP 	Display Frame 0
88.7197 	EXP 	Display Frame 1
88.8402 	EXP 	Display Frame 0
88.9699 	EXP 	Display Frame 1
89.0903 	EXP 	Display Frame 0
89.2196 	EXP 	Display Frame 1
89.3338 	DATA 	Keypress: lshift
89.3339 	DATA 	Keypress: t
89.3401 	EXP 	Display Frame 0
89.4696 	EXP 	Display Frame 1
89.5902 	EXP 	Display Frame 0
89.7186 	EXP 	Display Frame 1
89.8402 	EXP 	Display Frame 0
89.9696 	EXP 	Display Frame 1
90.0902 	EXP 	Display Frame 0
90.2196 	EXP 	Display Frame 1
90.3410 	EXP 	Display Frame 0
90.4696 	EXP 	Display Frame 1
90.5904 	EXP 	Display Frame 0
90.7196 	EXP 	Display Frame 1
90.8403 	EXP 	Display Frame 0
90.9698 	EXP 	Display Frame 1
91.0905 	EXP 	Display Frame 0
91.2195 	EXP 	Display Frame 1
91.3403 	EXP 	Display Frame 0
91.4721 	EXP 	Display Frame 1
91.5905 	EXP 	Display Frame 0
91.7194 	EXP 	Display Frame 1
91.8403 	EXP 	Display Frame 0
91.9694 	EXP 	Display Frame 1
92.0903 	EXP 	Display Frame 0
92.2192 	EXP 	Display Frame 1
92.3403 	EXP 	Display Frame 0
92.4693 	EXP 	Display Frame 1
92.5904 	EXP 	Display Frame 0
92.7188 	EXP 	Display Frame 1
92.8406 	EXP 	Display Frame 0
92.9691 	EXP 	Display Frame 1
93.0903 	EXP 	Display Frame 0
93.2192 	EXP 	Display Frame 1
93.3406 	EXP 	Display Frame 0
93.4691 	EXP 	Display Frame 1
93.5902 	EXP 	Display Frame 0
93.7192 	EXP 	Display Frame 1
93.8406 	EXP 	Display Frame 0
93.9692 	EXP 	Display Frame 1
94.0902 	EXP 	Display Frame 0
94.2190 	EXP 	Display Frame 1
94.3403 	EXP 	Display Frame 0
94.4690 	EXP 	Display Frame 1
94.5902 	EXP 	Display Frame 0
94.7190 	EXP 	Display Frame 1
94.8404 	EXP 	Display Frame 0
94.9686 	EXP 	Display Frame 1
95.0903 	EXP 	Display Frame 0
95.2190 	EXP 	Display Frame 1
95.3404 	EXP 	Display Frame 0
95.4688 	EXP 	Display Frame 1
95.5838 	DATA 	Keypress: lshift
95.5839 	DATA 	Keypress: t
95.5905 	EXP 	Display Frame 0
95.7187 	EXP 	Display Frame 1
95.8407 	EXP 	Display Frame 0
95.9688 	EXP 	Display Frame 1
96.0904 	EXP 	Display Frame 0
96.2187 	EXP 	Display Frame 1
96.3404 	EXP 	Display Frame 0
96.4688 	EXP 	Display Frame 1
96.5903 	EXP 	Display Frame 0
96.7189 	EXP 	Display Frame 1
96.8403 	EXP 	Display Frame 0
96.9688 	EXP 	Display Frame 1
97.0903 	EXP 	Display Frame 0
97.2089 	DATA 	Keypress: lshift
97.2090 	DATA 	Keypress: t
97.2181 	EXP 	Display Frame 1
97.3403 	EXP 	Display Frame 0
97.4690 	EXP 	Display Frame 1
97.5904 	EXP 	Display Frame 0
97.7187 	EXP 	Display Frame 1
97.8403 	EXP 	Display Frame 0
97.9687 	EXP 	Display Frame 1
98.0903 	EXP 	Display Frame 0
98.2189 	EXP 	Display Frame 1
98.3402 	EXP 	Display Frame 0
98.4687 	EXP 	Display Frame 1
98.5903 	EXP 	Display Frame 0
98.7189 	EXP 	Display Frame 1
98.8402 	EXP 	Display Frame 0
98.9690 	EXP 	Display Frame 1
99.0903 	EXP 	Display Frame 0
99.2191 	EXP 	Display Frame 1
99.3403 	EXP 	Display Frame 0
99.4687 	EXP 	Display Frame 1
99.5902 	EXP 	Display Frame 0
99.7178 	EXP 	Display Frame 1
99.8402 	EXP 	Display Frame 0
99.9678 	EXP 	Display Frame 1
100.0902 	EXP 	Display Frame 0
100.2187 	EXP 	Display Frame 1
100.3403 	EXP 	Display Frame 0
100.4678 	EXP 	Display Frame 1
100.5909 	EXP 	Display Frame 0
100.7189 	EXP 	Display Frame 1
100.8408 	EXP 	Display Frame 0
100.9690 	EXP 	Display Frame 1
101.0908 	EXP 	Display Frame 0
101.2188 	EXP 	Display Frame 1
101.3403 	EXP 	Display Frame 0
101.4677 	EXP 	Display Frame 1
101.5939 	EXP 	Display Frame 0
101.7187 	EXP 	Display Frame 1
101.8401 	EXP 	Display Frame 0
101.9686 	EXP 	Display Frame 1
102.0907 	EXP 	Display Frame 0
102.2178 	EXP 	Display Frame 1
102.3407 	EXP 	Display Frame 0
102.4678 	EXP 	Display Frame 1
102.5907 	EXP 	Display Frame 0
102.7181 	EXP 	Display Frame 1
102.8408 	EXP 	Display Frame 0
102.9678 	EXP 	Display Frame 1
103.0907 	EXP 	Display Frame 0
103.2179 	EXP 	Display Frame 1
103.3407 	EXP 	Display Frame 0
103.4588 	DATA 	Keypress: lshift
103.4589 	DATA 	Keypress: t
103.4684 	EXP 	Display Frame 1
103.5897 	EXP 	Display Frame 0
103.7178 	EXP 	Display Frame 1
103.8397 	EXP 	Display Frame 0
103.9679 	EXP 	Display Frame 1
104.0897 	EXP 	Display Frame 0
104.2177 	EXP 	Display Frame 1
104.3397 	EXP 	Display Frame 0
104.4677 	EXP 	Display Frame 1
104.5897 	EXP 	Display Frame 0
104.7177 	EXP 	Display Frame 1
104.8397 	EXP 	Display Frame 0
104.9677 	EXP 	Display Frame 1
105.0838 	DATA 	Keypress: lshift
105.0840 	DATA 	Keypress: t
105.0904 	EXP 	Display Frame 0
105.2182 	EXP 	Display Frame 1
105.3397 	EXP 	Display Frame 0
105.4678 	EXP 	Display Frame 1
105.5898 	EXP 	Display Frame 0
105.7180 	EXP 	Display Frame 1
105.8404 	EXP 	Display Frame 0
105.9678 	EXP 	Display Frame 1
106.0897 	EXP 	Display Frame 0
106.2178 	EXP 	Display Frame 1
106.3429 	EXP 	Display Frame 0
106.4682 	EXP 	Display Frame 1
106.5897 	EXP 	Display Frame 0
106.7178 	EXP 	Display Frame 1
106.8397 	EXP 	Display Frame 0
106.9677 	EXP 	Display Frame 1
107.0897 	EXP 	Display Frame 0
107.2177 	EXP 	Display Frame 1
107.3397 	EXP 	Display Frame 0
107.4683 	EXP 	Display Frame 1
107.5899 	EXP 	Display Frame 0
107.7179 	EXP 	Display Frame 1
107.8397 	EXP 	Display Frame 0
107.9678 	EXP 	Display Frame 1
108.0898 	EXP 	Display Frame 0
108.2179 	EXP 	Display Frame 1
108.3397 	EXP 	Display Frame 0
108.4679 	EXP 	Display Frame 1
108.5898 	EXP 	Display Frame 0
108.7179 	EXP 	Display Frame 1
108.8399 	EXP 	Display Frame 0
108.9684 	EXP 	Display Frame 1
109.0897 	EXP 	Display Frame 0
109.2178 	EXP 	Display Frame 1
109.3397 	EXP 	Display Frame 0
109.4678 	EXP 	Display Frame 1
109.5898 	EXP 	Display Frame 0
109.7178 	EXP 	Display Frame 1
109.8397 	EXP 	Display Frame 0
109.9679 	EXP 	Display Frame 1
110.0899 	EXP 	Display Frame 0
110.2177 	EXP 	Display Frame 1
110.3406 	EXP 	Display Frame 0
110.4680 	EXP 	Display Frame 1
110.5899 	EXP 	Display Frame 0
110.7181 	EXP 	Display Frame 1
110.8399 	EXP 	Display Frame 0
110.9678 	EXP 	Display Frame 1
111.0899 	EXP 	Display Frame 0
111.2171 	EXP 	Display Frame 1
111.2176 	DATA 	Keypress: lshift
111.2178 	DATA 	Keypress: t
111.2262 	EXP 	Display Fixation
112.8414 	DATA 	Keypress: lshift
112.8415 	DATA 	Keypress: t
119.0613 	DATA 	Keypress: lshift
119.0614 	DATA 	Keypress: t
120.6873 	DATA 	Keypress: lshift
120.6875 	DATA 	Keypress: t
126.9075 	DATA 	Keypress: lshift
126.9076 	DATA 	Keypress: t
128.5334 	DATA 	Keypress: lshift
128.5335 	DATA 	Keypress: t
134.7523 	DATA 	Keypress: lshift
134.7524 	DATA 	Keypress: t
136.3795 	DATA 	Keypress: lshift
136.3797 	DATA 	Keypress: t
142.5985 	DATA 	Keypress: lshift
142.5986 	DATA 	Keypress: t
142.7318 	EXP 	Display Frame 1
142.8556 	EXP 	Display Frame 0
142.9818 	EXP 	Display Frame 1
143.1056 	EXP 	Display Frame 0
143.2318 	EXP 	Display Frame 1
143.3555 	EXP 	Display Frame 0
143.4818 	EXP 	Display Frame 1
143.6056 	EXP 	Display Frame 0
143.7319 	EXP 	Display Frame 1
143.8555 	EXP 	Display Frame 0
143.9817 	EXP 	Display Frame 1
144.1055 	EXP 	Display Frame 0
144.2253 	DATA 	Keypress: lshift
144.2255 	DATA 	Keypress: t
144.2319 	EXP 	Display Frame 1
144.3565 	EXP 	Display Frame 0
144.4815 	EXP 	Display Frame 1
144.6063 	EXP 	Display Frame 0
144.7316 	EXP 	Display Frame 1
144.8554 	EXP 	Display Frame 0
144.9816 	EXP 	Display Frame 1
145.1055 	EXP 	Display Frame 0
145.2317 	EXP 	Display Frame 1
145.3563 	EXP 	Display Frame 0
145.4816 	EXP 	Display Frame 1
145.6054 	EXP 	Display Frame 0
145.7318 	EXP 	Display Frame 1
145.8554 	EXP 	Display Frame 0
145.9818 	EXP 	Display Frame 1
146.1054 	EXP 	Display Frame 0
146.2318 	EXP 	Display Frame 1
146.3563 	EXP 	Display Frame 0
146.4846 	EXP 	Display Frame 1
146.6054 	EXP 	Display Frame 0
146.7317 	EXP 	Display Frame 1
146.8564 	EXP 	Display Frame 0
146.9814 	EXP 	Display Frame 1
147.1055 	EXP 	Display Frame 0
147.2318 	EXP 	Display Frame 1
147.3553 	EXP 	Display Frame 0
147.4818 	EXP 	Display Frame 1
147.6057 	EXP 	Display Frame 0
147.7318 	EXP 	Display Frame 1
147.8555 	EXP 	Display Frame 0
147.9818 	EXP 	Display Frame 1
148.1054 	EXP 	Display Frame 0
148.2316 	EXP 	Display Frame 1
148.3555 	EXP 	Display Frame 0
148.4815 	EXP 	Display Frame 1
148.6055 	EXP 	Display Frame 0
148.7305 	EXP 	Display Frame 1
148.8555 	EXP 	Display Frame 0
148.9806 	EXP 	Display Frame 1
149.1053 	EXP 	Display Frame 0
149.2313 	EXP 	Display Frame 1
149.3552 	EXP 	Display Frame 0
149.4815 	EXP 	Display Frame 1
149.6052 	EXP 	Display Frame 0
149.7315 	EXP 	Display Frame 1
149.8553 	EXP 	Display Frame 0
149.9812 	EXP 	Display Frame 1
150.1054 	EXP 	Display Frame 0
150.2312 	EXP 	Display Frame 1
150.3565 	EXP 	Display Frame 0
150.4752 	DATA 	Keypress: lshift
150.4753 	DATA 	Keypress: t
150.4806 	EXP 	Display Frame 1
150.6052 	EXP 	Display Frame 0
150.7306 	EXP 	Display Frame 1
150.8555 	EXP 	Display Frame 0
150.9815 	EXP 	Display Frame 1
151.1057 	EXP 	Display Frame 0
151.2336 	EXP 	Display Frame 1
151.3563 	EXP 	Display Frame 0
151.4805 	EXP 	Display Frame 1
151.6062 	EXP 	Display Frame 0
151.7315 	EXP 	Display Frame 1
151.8551 	EXP 	Display Frame 0
151.9814 	EXP 	Display Frame 1
152.1002 	DATA 	Keypress: lshift
152.1003 	DATA 	Keypress: t
152.1056 	EXP 	Display Frame 0
152.2313 	EXP 	Display Frame 1
152.3565 	EXP 	Display Frame 0
152.4806 	EXP 	Display Frame 1
152.6050 	EXP 	Display Frame 0
152.7305 	EXP 	Display Frame 1
152.8551 	EXP 	Display Frame 0
152.9800 	EXP 	Display Frame 1
153.1056 	EXP 	Display Frame 0
153.2305 	EXP 	Display Frame 1
153.3555 	EXP 	Display Frame 0
153.4805 	EXP 	Display Frame 1
153.6056 	EXP 	Display Frame 0
153.7306 	EXP 	Display Frame 1
153.8556 	EXP 	Display Frame 0
153.9802 	EXP 	Display Frame 1
154.1056 	EXP 	Display Frame 0
154.2302 	EXP 	Display Frame 1
154.3555 	EXP 	Display Frame 0
154.4807 	EXP 	Display Frame 1
154.6053 	EXP 	Display Frame 0
154.7302 	EXP 	Display Frame 1
154.8554 	EXP 	Display Frame 0
154.9808 	EXP 	Display Frame 1
155.1054 	EXP 	Display Frame 0
155.2302 	EXP 	Display Frame 1
155.3550 	EXP 	Display Frame 0
155.4808 	EXP 	Display Frame 1
155.6057 	EXP 	Display Frame 0
155.7301 	EXP 	Display Frame 1
155.8556 	EXP 	Display Frame 0
155.9806 	EXP 	Display Frame 1
156.1054 	EXP 	Display Frame 0
156.2306 	EXP 	Display Frame 1
156.3552 	EXP 	Display Frame 0
156.4807 	EXP 	Display Frame 1
156.6088 	EXP 	Display Frame 0
156.7303 	EXP 	Display Frame 1
156.8557 	EXP 	Display Frame 0
156.9806 	EXP 	Display Frame 1
157.1052 	EXP 	Display Frame 0
157.2306 	EXP 	Display Frame 1
157.3556 	EXP 	Display Frame 0
157.4805 	EXP 	Display Frame 1
157.6054 	EXP 	Display Frame 0
157.7304 	EXP 	Display Frame 1
157.8551 	EXP 	Display Frame 0
157.9803 	EXP 	Display Frame 1
158.1050 	EXP 	Display Frame 0
158.2303 	EXP 	Display Frame 1
158.3501 	DATA 	Keypress: lshift
158.3503 	DATA 	Keypress: t
158.3556 	EXP 	Display Frame 0
158.4804 	EXP 	Display Frame 1
158.6052 	EXP 	Display Frame 0
158.7301 	EXP 	Display Frame 1
158.8550 	EXP 	Display Frame 0
158.9802 	EXP 	Display Frame 1
159.1051 	EXP 	Display Frame 0
159.2304 	EXP 	Display Frame 1
159.3552 	EXP 	Display Frame 0
159.4803 	EXP 	Display Frame 1
159.6053 	EXP 	Display Frame 0
159.7304 	EXP 	Display Frame 1
159.8552 	EXP 	Display Frame 0
159.9752 	DATA 	Keypress: lshift
159.9753 	DATA 	Keypress: t
159.9795 	EXP 	Display Frame 1
160.1051 	EXP 	Display Frame 0
160.2303 	EXP 	Display Frame 1
160.3557 	EXP 	Display Frame 0
160.4804 	EXP 	Display Frame 1
160.6053 	EXP 	Display Frame 0
160.7305 	EXP 	Display Frame 1
160.8555 	EXP 	Display Frame 0
160.9795 	EXP 	Display Frame 1
161.1044 	EXP 	Display Frame 0
161.2304 	EXP 	Display Frame 1
161.3585 	EXP 	Display Frame 0
161.4802 	EXP 	Display Frame 1
161.6044 	EXP 	Display Frame 0
161.7301 	EXP 	Display Frame 1
161.8551 	EXP 	Display Frame 0
161.9793 	EXP 	Display Frame 1
162.1054 	EXP 	Display Frame 0
162.2294 	EXP 	Display Frame 1
162.3544 	EXP 	Display Frame 0
162.4796 	EXP 	Display Frame 1
162.6044 	EXP 	Display Frame 0
162.7294 	EXP 	Display Frame 1
162.8543 	EXP 	Display Frame 0
162.9794 	EXP 	Display Frame 1
163.1054 	EXP 	Display Frame 0
163.2303 	EXP 	Display Frame 1
163.3543 	EXP 	Display Frame 0
163.4801 	EXP 	Display Frame 1
163.6044 	EXP 	Display Frame 0
163.7292 	EXP 	Display Frame 1
163.8543 	EXP 	Display Frame 0
163.9801 	EXP 	Display Frame 1
164.1051 	EXP 	Display Frame 0
164.2302 	EXP 	Display Frame 1
164.3552 	EXP 	Display Frame 0
164.4791 	EXP 	Display Frame 1
164.6043 	EXP 	Display Frame 0
164.7293 	EXP 	Display Frame 1
164.8543 	EXP 	Display Frame 0
164.9794 	EXP 	Display Frame 1
165.1042 	EXP 	Display Frame 0
165.2293 	EXP 	Display Frame 1
165.3542 	EXP 	Display Frame 0
165.4796 	EXP 	Display Frame 1
165.6051 	EXP 	Display Frame 0
165.7301 	EXP 	Display Frame 1
165.8541 	EXP 	Display Frame 0
165.9793 	EXP 	Display Frame 1
166.1045 	EXP 	Display Frame 0
166.2252 	DATA 	Keypress: lshift
166.2253 	DATA 	Keypress: t
166.2297 	EXP 	Display Frame 1
166.3542 	EXP 	Display Frame 0
166.4794 	EXP 	Display Frame 1
166.6075 	EXP 	Display Frame 0
166.7295 	EXP 	Display Frame 1
166.8541 	EXP 	Display Frame 0
166.9794 	EXP 	Display Frame 1
167.1043 	EXP 	Display Frame 0
167.2293 	EXP 	Display Frame 1
167.3541 	EXP 	Display Frame 0
167.4793 	EXP 	Display Frame 1
167.6043 	EXP 	Display Frame 0
167.7296 	EXP 	Display Frame 1
167.8502 	DATA 	Keypress: lshift
167.8503 	DATA 	Keypress: t
167.8544 	EXP 	Display Frame 0
167.9791 	EXP 	Display Frame 1
168.1043 	EXP 	Display Frame 0
168.2293 	EXP 	Display Frame 1
168.3542 	EXP 	Display Frame 0
168.4794 	EXP 	Display Frame 1
168.6042 	EXP 	Display Frame 0
168.7293 	EXP 	Display Frame 1
168.8541 	EXP 	Display Frame 0
168.9793 	EXP 	Display Frame 1
169.1044 	EXP 	Display Frame 0
169.2293 	EXP 	Display Frame 1
169.3543 	EXP 	Display Frame 0
169.4791 	EXP 	Display Frame 1
169.6041 	EXP 	Display Frame 0
169.7294 	EXP 	Display Frame 1
169.8542 	EXP 	Display Frame 0
169.9795 	EXP 	Display Frame 1
170.1045 	EXP 	Display Frame 0
170.2295 	EXP 	Display Frame 1
170.3541 	EXP 	Display Frame 0
170.4795 	EXP 	Display Frame 1
170.6045 	EXP 	Display Frame 0
170.7294 	EXP 	Display Frame 1
170.8543 	EXP 	Display Frame 0
170.9826 	EXP 	Display Frame 1
171.1043 	EXP 	Display Frame 0
171.2291 	EXP 	Display Frame 1
171.3543 	EXP 	Display Frame 0
171.4791 	EXP 	Display Frame 1
171.6043 	EXP 	Display Frame 0
171.7293 	EXP 	Display Frame 1
171.8543 	EXP 	Display Frame 0
171.9791 	EXP 	Display Frame 1
172.1044 	EXP 	Display Frame 0
172.2293 	EXP 	Display Frame 1
172.3543 	EXP 	Display Frame 0
172.4791 	EXP 	Display Frame 1
172.6043 	EXP 	Display Frame 0
172.7293 	EXP 	Display Frame 1
172.8542 	EXP 	Display Frame 0
172.9797 	EXP 	Display Frame 1
173.1045 	EXP 	Display Frame 0
173.2295 	EXP 	Display Frame 1
173.3541 	EXP 	Display Frame 0
173.4793 	EXP 	Display Frame 1
173.6041 	EXP 	Display Frame 0
173.7294 	EXP 	Display Frame 1
173.8541 	EXP 	Display Frame 0
173.9794 	EXP 	Display Frame 1
174.1002 	DATA 	Keypress: lshift
174.1003 	DATA 	Keypress: t
174.1046 	EXP 	Display Frame 0
174.1126 	EXP 	Display Fixation
175.6078 	DATA 	Keypress: lshift
175.6080 	DATA 	Keypress: t
181.8278 	DATA 	Keypress: lshift
181.8279 	DATA 	Keypress: t
183.4537 	DATA 	Keypress: lshift
183.4539 	DATA 	Keypress: t
189.6740 	DATA 	Keypress: lshift
189.6745 	DATA 	Keypress: t
191.2998 	DATA 	Keypress: lshift
191.3000 	DATA 	Keypress: t
197.5188 	DATA 	Keypress: lshift
197.5189 	DATA 	Keypress: t
199.1459 	DATA 	Keypress: lshift
199.1461 	DATA 	Keypress: t
205.3649 	DATA 	Keypress: lshift
205.3650 	DATA 	Keypress: t
205.5019 	EXP 	Display Frame 1
205.6212 	EXP 	Display Frame 0
205.7515 	EXP 	Display Frame 1
205.8712 	EXP 	Display Frame 0
206.0015 	EXP 	Display Frame 1
206.1212 	EXP 	Display Frame 0
206.2516 	EXP 	Display Frame 1
206.3712 	EXP 	Display Frame 0
206.5045 	EXP 	Display Frame 1
206.6212 	EXP 	Display Frame 0
206.7514 	EXP 	Display Frame 1
206.8710 	EXP 	Display Frame 0
206.9918 	DATA 	Keypress: lshift
206.9919 	DATA 	Keypress: t
207.0013 	EXP 	Display Frame 1
207.1210 	EXP 	Display Frame 0
207.2513 	EXP 	Display Frame 1
